eqa-cb-ping110, apache,  
eqa-cb-ping110, oracle,  
eqa-cb-ping110, nagios,  
eqa-cb-ping111, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping111, bin,  
eqa-cb-ping111, daemon,  
eqa-cb-ping111, adm,  
eqa-cb-ping111, lp,  
eqa-cb-ping111, sync,  
eqa-cb-ping111, shutdown,  
eqa-cb-ping111, halt,  
eqa-cb-ping111, mail,  
eqa-cb-ping111, operator,  
eqa-cb-ping111, ftp,  
eqa-cb-ping111, nobody,  
eqa-cb-ping111, nagios,  
eqa-cb-ping111, systemd-network,  
eqa-cb-ping111, dbus,  
eqa-cb-ping111, polkitd,  
eqa-cb-ping111, sssd,  
eqa-cb-ping111, #apache,  
eqa-cb-ping111, libstoragemgmt,  
eqa-cb-ping111, abrt,  
eqa-cb-ping111, rpc,  
eqa-cb-ping111, nscd,  
eqa-cb-ping111, ntp,  
eqa-cb-ping111, tss,  
eqa-cb-ping111, postfix,  
eqa-cb-ping111, rpcuser,  
eqa-cb-ping111, nfsnobody,  
eqa-cb-ping111, pcp,  
eqa-cb-ping111, nslcd,  
eqa-cb-ping111, ldap,  
eqa-cb-ping111, sshd,  
eqa-cb-ping111, nrpe,  
eqa-cb-ping111, dovecot,  
eqa-cb-ping111, dovenull,  
eqa-cb-ping111, chrony,  
eqa-cb-ping111, unbound,  
eqa-cb-ping111, avahi-autoipd,  
eqa-cb-ping111, oprofile,  
eqa-cb-ping111, tcpdump,  
eqa-cb-ping111, oracle,  
eqa-cb-ping111, apache,  
eqa-cb-ping111, oracle,  
eqa-cb-ping111, nagios,  
eqa-cb-ping112, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping112, bin,  
eqa-cb-ping112, daemon,  
eqa-cb-ping112, adm,  
eqa-cb-ping112, lp,  
eqa-cb-ping112, sync,  
eqa-cb-ping112, shutdown,  
eqa-cb-ping112, halt,  
eqa-cb-ping112, mail,  
eqa-cb-ping112, operator,  
eqa-cb-ping112, ftp,  
eqa-cb-ping112, nobody,  
eqa-cb-ping112, nagios,  
eqa-cb-ping112, systemd-network,  
eqa-cb-ping112, dbus,  
eqa-cb-ping112, polkitd,  
eqa-cb-ping112, sssd,  
eqa-cb-ping112, #apache,  
eqa-cb-ping112, libstoragemgmt,  
eqa-cb-ping112, abrt,  
eqa-cb-ping112, rpc,  
eqa-cb-ping112, nscd,  
eqa-cb-ping112, ntp,  
eqa-cb-ping112, tss,  
eqa-cb-ping112, postfix,  
eqa-cb-ping112, rpcuser,  
eqa-cb-ping112, nfsnobody,  
eqa-cb-ping112, pcp,  
eqa-cb-ping112, nslcd,  
eqa-cb-ping112, ldap,  
eqa-cb-ping112, sshd,  
eqa-cb-ping112, nrpe,  
eqa-cb-ping112, dovecot,  
eqa-cb-ping112, dovenull,  
eqa-cb-ping112, chrony,  
eqa-cb-ping112, unbound,  
eqa-cb-ping112, avahi-autoipd,  
eqa-cb-ping112, oprofile,  
eqa-cb-ping112, tcpdump,  
eqa-cb-ping112, oracle,  
eqa-cb-ping112, apache,  
eqa-cb-ping112, oracle,  
eqa-cb-ping112, nagios,  
eqa-cb-ping113, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping113, bin,  
eqa-cb-ping113, daemon,  
eqa-cb-ping113, adm,  
eqa-cb-ping113, lp,  
eqa-cb-ping113, sync,  
eqa-cb-ping113, shutdown,  
eqa-cb-ping113, halt,  
eqa-cb-ping113, mail,  
eqa-cb-ping113, operator,  
eqa-cb-ping113, ftp,  
eqa-cb-ping113, nobody,  
eqa-cb-ping113, nagios,  
eqa-cb-ping113, systemd-network,  
eqa-cb-ping113, dbus,  
eqa-cb-ping113, polkitd,  
eqa-cb-ping113, sssd,  
eqa-cb-ping113, #apache,  
eqa-cb-ping113, libstoragemgmt,  
eqa-cb-ping113, abrt,  
eqa-cb-ping113, rpc,  
eqa-cb-ping113, nscd,  
eqa-cb-ping113, ntp,  
eqa-cb-ping113, tss,  
eqa-cb-ping113, postfix,  
eqa-cb-ping113, rpcuser,  
eqa-cb-ping113, nfsnobody,  
eqa-cb-ping113, pcp,  
eqa-cb-ping113, nslcd,  
eqa-cb-ping113, ldap,  
eqa-cb-ping113, sshd,  
eqa-cb-ping113, nrpe,  
eqa-cb-ping113, dovecot,  
eqa-cb-ping113, dovenull,  
eqa-cb-ping113, chrony,  
eqa-cb-ping113, unbound,  
eqa-cb-ping113, avahi-autoipd,  
eqa-cb-ping113, oprofile,  
eqa-cb-ping113, tcpdump,  
eqa-cb-ping113, oracle,  
eqa-cb-ping113, apache,  
eqa-cb-ping113, oracle,  
eqa-cb-ping113, nagios,  
eqa-cb-ping114, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping114, bin,  
eqa-cb-ping114, daemon,  
eqa-cb-ping114, adm,  
eqa-cb-ping114, lp,  
eqa-cb-ping114, sync,  
eqa-cb-ping114, shutdown,  
eqa-cb-ping114, halt,  
eqa-cb-ping114, mail,  
eqa-cb-ping114, operator,  
eqa-cb-ping114, ftp,  
eqa-cb-ping114, nobody,  
eqa-cb-ping114, nagios,  
eqa-cb-ping114, systemd-network,  
eqa-cb-ping114, dbus,  
eqa-cb-ping114, polkitd,  
eqa-cb-ping114, sssd,  
eqa-cb-ping114, #apache,  
eqa-cb-ping114, libstoragemgmt,  
eqa-cb-ping114, abrt,  
eqa-cb-ping114, rpc,  
eqa-cb-ping114, nscd,  
eqa-cb-ping114, ntp,  
eqa-cb-ping114, tss,  
eqa-cb-ping114, postfix,  
eqa-cb-ping114, rpcuser,  
eqa-cb-ping114, nfsnobody,  
eqa-cb-ping114, pcp,  
eqa-cb-ping114, nslcd,  
eqa-cb-ping114, ldap,  
eqa-cb-ping114, sshd,  
eqa-cb-ping114, nrpe,  
eqa-cb-ping114, dovecot,  
eqa-cb-ping114, dovenull,  
eqa-cb-ping114, chrony,  
eqa-cb-ping114, unbound,  
eqa-cb-ping114, avahi-autoipd,  
eqa-cb-ping114, oprofile,  
eqa-cb-ping114, tcpdump,  
eqa-cb-ping114, oracle,  
eqa-cb-ping114, apache,  
eqa-cb-ping114, oracle,  
eqa-cb-ping114, nagios,  
eqa-cb-ping115, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping115, bin,  
eqa-cb-ping115, daemon,  
eqa-cb-ping115, adm,  
eqa-cb-ping115, lp,  
eqa-cb-ping115, sync,  
eqa-cb-ping115, shutdown,  
eqa-cb-ping115, halt,  
eqa-cb-ping115, mail,  
eqa-cb-ping115, operator,  
eqa-cb-ping115, ftp,  
eqa-cb-ping115, nobody,  
eqa-cb-ping115, nagios,  
eqa-cb-ping115, systemd-network,  
eqa-cb-ping115, dbus,  
eqa-cb-ping115, polkitd,  
eqa-cb-ping115, sssd,  
eqa-cb-ping115, #apache,  
eqa-cb-ping115, libstoragemgmt,  
eqa-cb-ping115, abrt,  
eqa-cb-ping115, rpc,  
eqa-cb-ping115, nscd,  
